timestamp,bin_id,latitude,longitude,capacity_liters,criticality,fill_level_pct,temperature_c,hour,day_of_week,is_weekend,fill_lag_1h,fill_lag_3h,rolling_mean_6h
2026-06-23 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,37.82,20.2,22,1,0,36.38,29.35,29.918333333333333
2026-06-23 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,38.61,28.8,23,1,0,37.82,34.99,33.48666666666667
2026-06-24 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,40.53,26.9,0,2,0,38.61,36.38,36.28
2026-06-24 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,41.67,32.9,1,2,0,40.53,37.82,38.333333333333336
2026-06-24 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,43.08,25.4,2,2,0,41.67,38.61,39.681666666666665
2026-06-24 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.19,23.9,3,2,0,43.08,40.53,40.98333333333333
2026-06-24 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,46.14,22.4,4,2,0,44.19,41.67,42.37
2026-06-24 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,47.2,20.5,5,2,0,46.14,43.08,43.80166666666667
2026-06-24 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,48.03,34.0,6,2,0,47.2,44.19,45.05166666666667
2026-06-24 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,48.83,21.4,7,2,0,48.03,46.14,46.245000000000005
2026-06-24 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,54.21,20.2,8,2,0,48.83,47.2,48.1
2026-06-24 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,57.63,34.5,9,2,0,54.21,48.03,50.34
2026-06-24 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,64.49,36.5,10,2,0,57.63,48.83,53.39833333333333
2026-06-24 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,71.76,20.9,11,2,0,64.49,54.21,57.491666666666674
2026-06-24 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,78.67,34.4,12,2,0,71.76,57.63,62.59833333333333
2026-06-24 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,84.22,35.2,13,2,0,78.67,64.49,68.49666666666667
2026-06-24 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,4.9,22.8,14,2,0,84.22,71.76,60.278333333333336
2026-06-24 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,9.03,23.8,15,2,0,4.9,78.67,52.178333333333335
2026-06-24 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,15.99,23.4,16,2,0,9.03,84.22,44.095
2026-06-24 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,19.33,38.0,17,2,0,15.99,4.9,35.35666666666666
2026-06-24 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,22.45,35.0,18,2,0,19.33,9.03,25.986666666666665
2026-06-24 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,27.28,35.1,19,2,0,22.45,15.99,16.496666666666666
2026-06-24 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,33.05,36.2,20,2,0,27.28,19.33,21.188333333333333
2026-06-24 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,34.94,20.2,21,2,0,33.05,22.45,25.506666666666664
2026-06-24 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,35.55,24.5,22,2,0,34.94,27.28,28.76666666666667
2026-06-24 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,37.06,36.0,23,2,0,35.55,33.05,31.721666666666664
2026-06-25 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,38.25,30.9,0,3,0,37.06,34.94,34.355
2026-06-25 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,39.03,34.5,1,3,0,38.25,35.55,36.31333333333333
2026-06-25 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,40.98,24.8,2,3,0,39.03,37.06,37.635
2026-06-25 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,42.22,21.6,3,3,0,40.98,38.25,38.848333333333336
2026-06-25 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,43.56,29.1,4,3,0,42.22,39.03,40.18333333333334
2026-06-25 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.28,28.0,5,3,0,43.56,40.98,41.38666666666667
2026-06-25 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,45.28,29.4,6,3,0,44.28,42.22,42.55833333333333
2026-06-25 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,46.66,20.2,7,3,0,45.28,43.56,43.82999999999999
2026-06-25 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,53.46,32.8,8,3,0,46.66,44.28,45.91
2026-06-25 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,58.3,21.0,9,3,0,53.46,45.28,48.589999999999996
2026-06-25 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,65.07,37.2,10,3,0,58.3,46.66,52.17499999999999
2026-06-25 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,69.27,25.8,11,3,0,65.07,53.46,56.34
2026-06-25 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,73.19,22.8,12,3,0,69.27,58.3,60.99166666666667
2026-06-25 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,77.97,30.1,13,3,0,73.19,65.07,66.21
2026-06-25 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,82.9,30.1,14,3,0,77.97,69.27,71.11666666666666
2026-06-25 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,4.41,21.4,15,3,0,82.9,73.19,62.13499999999999
2026-06-25 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,10.94,36.6,16,3,0,4.41,77.97,53.11333333333334
2026-06-25 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,15.29,26.7,17,3,0,10.94,82.9,44.11666666666667
2026-06-25 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,21.14,35.9,18,3,0,15.29,4.41,35.44166666666666
2026-06-25 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,28.85,33.3,19,3,0,21.14,10.94,27.255000000000006
2026-06-25 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,32.28,32.0,20,3,0,28.85,15.29,18.81833333333333
2026-06-25 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,33.4,28.5,21,3,0,32.28,21.14,23.650000000000002
2026-06-25 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,33.97,23.4,22,3,0,33.4,28.85,27.488333333333333
2026-06-25 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,35.66,28.2,23,3,0,33.97,32.28,30.883333333333336
2026-06-26 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,36.61,26.9,0,4,0,35.66,33.4,33.461666666666666
2026-06-26 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,38.39,33.5,1,4,0,36.61,33.97,35.05166666666667
2026-06-26 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,39.3,22.1,2,4,0,38.39,35.66,36.221666666666664
2026-06-26 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,40.18,36.6,3,4,0,39.3,36.61,37.35166666666667
2026-06-26 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,41.55,29.6,4,4,0,40.18,38.39,38.615
2026-06-26 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,42.94,26.6,5,4,0,41.55,39.3,39.82833333333333
2026-06-26 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.65,29.4,6,4,0,42.94,40.18,41.16833333333333
2026-06-26 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,45.33,22.3,7,4,0,44.65,41.55,42.324999999999996
2026-06-26 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,51.01,36.9,8,4,0,45.33,42.94,44.276666666666664
2026-06-26 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,55.56,35.7,9,4,0,51.01,44.65,46.84
2026-06-26 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,62.38,24.5,10,4,0,55.56,45.33,50.31166666666667
2026-06-26 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,65.56,21.8,11,4,0,62.38,51.01,54.08166666666667
2026-06-26 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,72.2,26.7,12,4,0,65.56,55.56,58.67333333333334
2026-06-26 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,77.71,22.0,13,4,0,72.2,62.38,64.07000000000001
2026-06-26 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,82.74,29.7,14,4,0,77.71,65.56,69.35833333333333
2026-06-26 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,89.83,34.5,15,4,0,82.74,72.2,75.07
2026-06-26 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,2.78,32.6,16,4,0,89.83,77.71,65.13666666666667
2026-06-26 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,7.84,22.5,17,4,0,2.78,82.74,55.51666666666666
2026-06-26 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,14.17,29.4,18,4,0,7.84,89.83,45.845
2026-06-26 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,20.37,26.1,19,4,0,14.17,2.78,36.288333333333334
2026-06-26 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,27.9,30.6,20,4,0,20.37,7.84,27.14833333333333
2026-06-26 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,28.53,28.1,21,4,0,27.9,14.17,16.93166666666667
2026-06-26 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,30.16,34.3,22,4,0,28.53,20.37,21.495
2026-06-26 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,31.4,36.1,23,4,0,30.16,27.9,25.421666666666667
2026-06-27 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,32.31,27.4,0,5,1,31.4,28.53,28.445000000000004
2026-06-27 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,34.15,36.1,1,5,1,32.31,30.16,30.741666666666664
2026-06-27 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,35.68,35.5,2,5,1,34.15,31.4,32.038333333333334
2026-06-27 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,36.32,35.6,3,5,1,35.68,32.31,33.336666666666666
2026-06-27 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,37.3,23.2,4,5,1,36.32,34.15,34.526666666666664
2026-06-27 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,38.16,27.5,5,5,1,37.3,35.68,35.65333333333333
2026-06-27 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,39.03,25.8,6,5,1,38.16,36.32,36.77333333333333
2026-06-27 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,39.73,25.3,7,5,1,39.03,37.3,37.70333333333333
2026-06-27 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,45.6,28.0,8,5,1,39.73,38.16,39.35666666666666
2026-06-27 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,50.33,33.4,9,5,1,45.6,39.03,41.69166666666667
2026-06-27 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,57.8,33.6,10,5,1,50.33,39.73,45.10833333333333
2026-06-27 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,62.46,33.4,11,5,1,57.8,45.6,49.15833333333333
2026-06-27 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,66.22,22.3,12,5,1,62.46,50.33,53.69
2026-06-27 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,70.94,24.4,13,5,1,66.22,57.8,58.89166666666666
2026-06-27 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,4.29,31.4,14,5,1,70.94,62.46,52.00666666666667
2026-06-27 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,8.56,30.0,15,5,1,4.29,66.22,45.04500000000001
2026-06-27 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,14.2,31.8,16,5,1,8.56,70.94,37.778333333333336
2026-06-27 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,18.36,35.6,17,5,1,14.2,4.29,30.42833333333333
2026-06-27 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,22.91,32.5,18,5,1,18.36,8.56,23.209999999999997
2026-06-27 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,25.99,26.7,19,5,1,22.91,14.2,15.718333333333334
2026-06-27 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,30.75,29.8,20,5,1,25.99,18.36,20.128333333333334
2026-06-27 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,31.36,34.2,21,5,1,30.75,22.91,23.92833333333333
2026-06-27 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,32.19,32.2,22,5,1,31.36,25.99,26.926666666666666
2026-06-27 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,33.89,30.1,23,5,1,32.19,30.75,29.515
2026-06-28 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,35.5,31.9,0,6,1,33.89,31.36,31.613333333333333
2026-06-28 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,36.53,34.6,1,6,1,35.5,32.19,33.37
2026-06-28 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,37.48,30.3,2,6,1,36.53,33.89,34.49166666666667
2026-06-28 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,39.09,26.8,3,6,1,37.48,35.5,35.78
2026-06-28 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,40.05,28.3,4,6,1,39.09,36.53,37.09
2026-06-28 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,41.78,36.7,5,6,1,40.05,37.48,38.405
2026-06-28 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,43.09,31.9,6,6,1,41.78,39.09,39.67
2026-06-28 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.95,21.8,7,6,1,43.09,40.05,41.07333333333333
2026-06-28 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,49.11,32.8,8,6,1,44.95,41.78,43.01166666666666
2026-06-28 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,56.23,35.4,9,6,1,49.11,43.09,45.86833333333334
2026-06-28 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,61.3,21.6,10,6,1,56.23,44.95,49.41
2026-06-28 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,66.49,24.2,11,6,1,61.3,49.11,53.52833333333333
2026-06-28 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,70.95,21.4,12,6,1,66.49,56.23,58.171666666666674
2026-06-28 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,78.09,30.7,13,6,1,70.95,61.3,63.69499999999999
2026-06-28 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,81.53,21.6,14,6,1,78.09,66.49,69.09833333333334
2026-06-28 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,89.34,28.3,15,6,1,81.53,70.95,74.61666666666666
2026-06-28 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,4.67,26.2,16,6,1,89.34,78.09,65.17833333333333
2026-06-28 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,8.47,30.1,17,6,1,4.67,81.53,55.50833333333335
2026-06-28 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,16.19,20.1,18,6,1,8.47,89.34,46.38166666666667
2026-06-28 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,20.38,36.9,19,6,1,16.19,4.67,36.763333333333335
2026-06-28 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,24.24,22.0,20,6,1,20.38,8.47,27.215000000000003
2026-06-28 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,25.59,35.5,21,6,1,24.24,16.19,16.59
2026-06-28 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,26.81,37.9,22,6,1,25.59,20.38,20.279999999999998
2026-06-28 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,28.33,21.3,23,6,1,26.81,24.24,23.59
2026-06-29 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,30.32,27.3,0,0,0,28.33,25.59,25.944999999999997
2026-06-29 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,31.25,30.0,1,0,0,30.32,26.81,27.756666666666664
2026-06-29 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,32.2,21.6,2,0,0,31.25,28.33,29.083333333333332
2026-06-29 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,32.71,28.1,3,0,0,32.2,30.32,30.27
2026-06-29 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,34.46,30.3,4,0,0,32.71,31.25,31.544999999999998
2026-06-29 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,36.46,25.2,5,0,0,34.46,32.2,32.9
2026-06-29 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,37.38,22.9,6,0,0,36.46,32.71,34.076666666666675
2026-06-29 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,38.13,25.1,7,0,0,37.38,34.46,35.223333333333336
2026-06-29 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,45.09,36.3,8,0,0,38.13,36.46,37.37166666666667
2026-06-29 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,52.97,24.2,9,0,0,45.09,37.38,40.748333333333335
2026-06-29 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,60.37,25.9,10,0,0,52.97,38.13,45.06666666666667
2026-06-29 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,63.94,35.7,11,0,0,60.37,45.09,49.64666666666667
2026-06-29 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,70.12,27.7,12,0,0,63.94,52.97,55.10333333333333
2026-06-29 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,74.55,28.2,13,0,0,70.12,60.37,61.17333333333334
2026-06-29 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,1.78,28.7,14,0,0,74.55,63.94,53.95499999999999
2026-06-29 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,7.29,25.7,15,0,0,1.78,70.12,46.34166666666667
2026-06-29 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,13.94,35.7,16,0,0,7.29,74.55,38.60333333333333
2026-06-29 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,21.63,34.5,17,0,0,13.94,1.78,31.551666666666666
2026-06-29 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,28.88,29.9,18,0,0,21.63,7.29,24.67833333333333
2026-06-29 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,36.01,25.5,19,0,0,28.88,13.94,18.255
2026-06-29 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,41.01,25.7,20,0,0,36.01,21.63,24.793333333333333
2026-06-29 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,42.21,25.1,21,0,0,41.01,28.88,30.613333333333333
2026-06-29 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.15,25.6,22,0,0,42.21,36.01,35.64833333333333
2026-06-29 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.8,29.5,23,0,0,44.15,41.01,39.51
2026-06-30 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,45.38,22.0,0,1,0,44.8,42.21,42.26
2026-06-30 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,46.21,28.4,1,1,0,45.38,44.15,43.96
2026-06-30 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,47.36,34.4,2,1,0,46.21,44.8,45.01833333333334
2026-06-30 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,48.97,27.7,3,1,0,47.36,45.38,46.145
2026-06-30 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,49.97,25.7,4,1,0,48.97,46.21,47.115
2026-06-30 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,51.63,20.9,5,1,0,49.97,47.36,48.25333333333333
2026-06-30 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,52.15,34.3,6,1,0,51.63,48.97,49.38166666666667
2026-06-30 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,53.37,22.4,7,1,0,52.15,49.97,50.574999999999996
2026-06-30 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,57.54,36.8,8,1,0,53.37,51.63,52.27166666666667
2026-06-30 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,64.84,32.8,9,1,0,57.54,52.15,54.916666666666664
2026-06-30 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,70.25,37.6,10,1,0,64.84,53.37,58.29666666666666
2026-06-30 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,78.08,34.6,11,1,0,70.25,57.54,62.705000000000005
2026-06-30 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,82.07,32.2,12,1,0,78.08,64.84,67.69166666666668
2026-06-30 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,87.09,21.6,13,1,0,82.07,70.25,73.31166666666667
2026-06-30 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,4.59,36.3,14,1,0,87.09,78.08,64.48666666666666
2026-06-30 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,8.38,26.6,15,1,0,4.59,82.07,55.076666666666675
2026-06-30 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,14.47,22.9,16,1,0,8.38,87.09,45.78
2026-06-30 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,22.31,36.5,17,1,0,14.47,4.59,36.48499999999999
2026-06-30 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,26.15,22.2,18,1,0,22.31,8.38,27.164999999999996
2026-06-30 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,29.57,36.4,19,1,0,26.15,14.47,17.578333333333333
2026-06-30 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,33.54,27.5,20,1,0,29.57,22.31,22.403333333333332
2026-06-30 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,34.71,30.8,21,1,0,33.54,26.15,26.791666666666668
2026-06-30 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,35.32,24.1,22,1,0,34.71,29.57,30.266666666666666
2026-06-30 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,37.22,36.4,23,1,0,35.32,33.54,32.751666666666665
2026-07-01 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,38.89,20.3,0,2,0,37.22,34.71,34.875
2026-07-01 01:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,39.88,31.3,1,2,0,38.89,35.32,36.593333333333334
2026-07-01 02:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,40.79,36.4,2,2,0,39.88,37.22,37.80166666666667
2026-07-01 03:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,42.25,21.3,3,2,0,40.79,38.89,39.05833333333333
2026-07-01 04:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.11,37.2,4,2,0,42.25,39.88,40.52333333333333
2026-07-01 05:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,44.73,29.6,5,2,0,44.11,40.79,41.775
2026-07-01 06:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,45.68,27.1,6,2,0,44.73,42.25,42.906666666666666
2026-07-01 07:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,46.45,30.4,7,2,0,45.68,44.11,44.001666666666665
2026-07-01 08:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,54.24,29.1,8,2,0,46.45,44.73,46.24333333333334
2026-07-01 09:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,57.65,31.2,9,2,0,54.24,45.68,48.81
2026-07-01 10:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,62.36,35.4,10,2,0,57.65,46.45,51.85166666666667
2026-07-01 11:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,67.53,23.5,11,2,0,62.36,54.24,55.651666666666664
2026-07-01 12:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,71.48,24.8,12,2,0,67.53,57.65,59.951666666666675
2026-07-01 13:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,78.32,25.8,13,2,0,71.48,62.36,65.26333333333334
2026-07-01 14:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,83.65,36.8,14,2,0,78.32,67.53,70.165
2026-07-01 15:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,87.68,22.7,15,2,0,83.65,71.48,75.17
2026-07-01 16:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,2.3,36.2,16,2,0,87.68,78.32,65.16
2026-07-01 17:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,9.95,26.9,17,2,0,2.3,83.65,55.56333333333333
2026-07-01 18:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,15.41,36.1,18,2,0,9.95,87.68,46.218333333333334
2026-07-01 19:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,22.45,20.1,19,2,0,15.41,2.3,36.906666666666666
2026-07-01 20:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,27.05,27.6,20,2,0,22.45,9.95,27.47333333333334
2026-07-01 21:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,27.89,23.6,21,2,0,27.05,15.41,17.508333333333333
2026-07-01 22:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,28.45,31.6,22,2,0,27.89,22.45,21.866666666666664
2026-07-01 23:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,29.34,20.9,23,2,0,28.45,27.05,25.098333333333333
2026-07-02 00:41:40.111247,BIN_005,28.52765111825103,77.35043974759039,100,High,30.19,34.4,0,3,0,29.34,27.89,27.561666666666667
